prefix,rate
1913596,0.00254
1913599,0.00306
1913600,0.00593
1913601,0.00211
1913602,0.00198
1913603,0.00604
1913605,0.00251
1913608,0.002
1913609,0.00231
1913610,0.0021
1913613,0.00219
1913617,0.00206
1913620,0.00204
1913621,0.0025
1913624,0.00222
1913626,0.00253
1913627,0.00269
1913631,0.00301
1913632,0.00253
1913633,0.00212
1913634,0.00203
1913636,0.00277
1913638,0.00228
1913639,0.00223
1913641,0.00209
1913642,0.00301
1913643,0.00219
1913644,0.00215
1913645,0.00202
1913647,0.00335
1913648,0.00284
1913649,0.0029
1913651,0.00302
1913652,0.00253
1913653,0.00226
1913656,0.00214
1913660,0.00328
1913661,0.00294
1913662,0.00376
1913663,0.00293
1913664,0.00257
1913666,0.00391
1913667,0.00246
1913669,0.00203
1913671,0.00238
1913674,0.00243
1913675,0.00304
1913676,0.00237
1913677,0.00286
1913680,0.00288
1913681,0.00247
1913682,0.00292
1913683,0.002
1913684,0.0028
1913685,0.00268
1913686,0.00341
1913687,0.00225
1913689,0.00291
1913693,0.0031
1913694,0.00273
1913695,0.00267
1913696,0.00254
1913701,0.00225
1913702,0.00298
1913703,0.0021
1913704,0.00205
1913705,0.00202
1913706,0.00221
1913707,0.00217
1913708,0.00233
1913709,0.00268
1913710,0.00266
1913712,0.00263
1913713,0.00282
1913715,0.00234
1913717,0.00318
1913721,0.0029
1913722,0.00292
1913723,0.00303
1913724,0.00305
1913725,0.00268
1913727,0.00289
1913728,0.00283
1913730,0.00245
1913731,0.00286
1913732,0.00303
1913733,0.00385
1913735,0.00315
1913738,0.00294
1913742,0.00283
1913744,0.00209
1913745,0.00309
1913747,0.00309
1913748,0.00315
1913749,0.00264
1913752,0.00234
1913754,0.00313
1913755,0.00311
1913756,0.00292
1913757,0.01086
1913758,0.00268
1913762,0.00263
1913764,0.00302
1913766,0.00313
1913768,0.00273
1913772,0.00243
1913773,0.00288
1913774,0.00313
1913775,0.00195
1913777,0.00303
1913780,0.00267
1913782,0.00301
1913783,0.00587
1913787,0.00241
1913788,0.00298
1913789,0.00248
1913791,0.00263
1913794,0.0027
1913795,0.00309
1913796,0.0033
1913800,0.00214
1913802,0.00211
1913803,0.00296
1913804,0.00318
1913808,0.00207
1913814,0.00282
1913815,0.00295
1913820,0.00228
1913825,0.00306
1913826,0.0025
1913827,0.00269
1913828,0.00234
1913829,0.00316
1913831,0.00288
1913832,0.00263
1913833,0.00303
1913837,0.0059
1913839,0.00324
1913842,0.0061
1913845,0.00276
1913849,0.00328
1913850,0.00277
1913851,0.00291
1913856,0.00318
1913859,0.00269
1913871,0.00231
1913874,0.00297
1913879,0.00308
1913882,0.00309
1913884,0.00319
1913886,0.00309
1913888,0.00284
1913890,0.00258
1913893,0.00297
1913894,0.00309
1913895,0.00237
1913897,0.00291
1913898,0.00296
1913900,0.00402
1913901,0.00284
1913904,0.00237
1913905,0.00292
1913906,0.00272
1913907,0.00305
1913908,0.0023
1913909,0.00204
1913912,0.00275
1913914,0.00223
1913915,0.00221
1913917,0.0023
1913927,0.00226
1913928,0.00231
1913933,0.0037
1913937,0.00234
1913938,0.00282
1913940,0.00196
1913942,0.00261
1913944,0.00317
1913945,0.00312
1913946,0.00245
1913947,0.00677
1913948,0.00342
1913951,0.00299
1913952,0.00228
1913953,0.00212
1913954,0.002
1913955,0.00341
1913956,0.00299
1913957,0.00223
1913961,0.0022
1913962,0.00306
1913963,0.00283
1913964,0.00598
1913967,0.0025
1913971,0.0024
1913972,0.00206
1913978,0.00221
1913980,0.00283
1913981,0.00306
1913982,0.00315
1913991,0.00204
1913993,0.00268
1913998,0.00224
1913999,0.00205
1914200,0.0021
1914202,0.00215
1914204,0.00207
1914205,0.00216
1914206,0.00341
1914207,0.00452
1914208,0.00326
1914209,0.0045
1914210,0.00424
1914213,0.00215
1914214,0.00343
1914215,0.00359
1914216,0.00364
1914217,0.00378
1914218,0.00347
1914219,0.00354
1914220,0.00265
1914221,0.00329
1914222,0.00287
1914223,0.00377
1914224,0.00343
1914225,0.00312
1914226,0.00343
1914227,0.00364
1914228,0.00285
1914229,0.00278
1914230,0.00358
1914231,0.00351
1914232,0.00336
1914233,0.00304
1914234,0.00348
1914235,0.00335
1914236,0.00289
1914237,0.00358
1914238,0.00336
1914239,0.00379
1914240,0.00464
1914241,0.0034
1914242,0.00316
1914243,0.0031
1914244,0.00333
1914245,0.00336
1914246,0.00285
1914247,0.00466
1914248,0.0034
1914249,0.00329
1914250,0.00348
1914251,0.00329
1914252,0.0037
1914253,0.00334
1914254,0.00346
1914255,0.00374
1914256,0.00345
1914257,0.00355
1914258,0.00456
1914259,0.0031
1914260,0.00189
1914261,0.00205
1914262,0.00196
1914263,0.00198
1914264,0.00233
1914265,0.00191
1914266,0.00285
1914267,0.00196
1914268,0.00211
1914269,0.00376
1914270,0.00368
1914271,0.00353
1914272,0.00384
1914273,0.00329
1914274,0.00222
1914275,0.00386
1914276,0.00349
1914277,0.0034
1914278,0.00285
1914279,0.00349
1914280,0.00382
1914281,0.00267
1914282,0.0037
1914283,0.00229
1914284,0.00229
1914285,0.00277
1914286,0.00283
1914287,0.00271
1914288,0.00284
1914289,0.0028
1914290,0.00215
1914291,0.00376
1914292,0.00324
1914293,0.00218
1914294,0.00355
1914295,0.00285
1914296,0.00289
1914297,0.00333
1914298,0.00281
1914299,0.00362
1914300,0.0029
1914301,0.00349
1914302,0.00318
1914303,0.00324
1914304,0.00357
1914305,0.00349
1914306,0.00212
1914307,0.00218
1914308,0.0041
1914309,0.00439
1914310,0.00437
1914312,0.00312
1914313,0.00255
1914314,0.00443
1914315,0.00218
1914316,0.00442
1914317,0.00473
1914318,0.00368
1914319,0.00369
1914320,0.00443
1914321,0.00221
1914322,0.00344
1914323,0.00357
1914324,0.00245
1914325,0.00399
1914326,0.00334
1914327,0.00319
1914328,0.00288
1914329,0.00196
1914330,0.00319
1914331,0.003
1914332,0.00338
1914333,0.00325
1914334,0.0041
1914335,0.00526
1914336,0.00189
1914337,0.00346
1914338,0.00318
1914339,0.00279
1914340,0.00325
1914341,0.00371
1914342,0.00382
1914343,0.0028
1914344,0.00325
1914345,0.00343
1914346,0.00202
1914347,0.00313
1914348,0.00289
1914349,0.00314
1914350,0.00252
1914351,0.00197
1914352,0.00241
1914353,0.00236
1914354,0.00443
1914355,0.00198
1914356,0.00387
1914357,0.00197
1914358,0.00277
1914359,0.00211
1914360,0.00302
1914361,0.00334
1914362,0.00224
1914363,0.00255
1914364,0.00208
1914365,0.00357
1914366,0.00319
1914367,0.00368
1914368,0.00225
1914369,0.00351
1914370,0.00307
1914371,0.00349
1914372,0.00379
1914373,0.00333
1914374,0.00383
1914375,0.00342
1914376,0.00348
1914377,0.00347
1914378,0.00341
1914379,0.00216
1914380,0.00323
1914381,0.00332
1914382,0.0036
1914383,0.00469
1914384,0.0035
1914385,0.0035
1914386,0.00532
1914387,0.00414
1914388,0.00211
1914389,0.0023
1914390,0.00284
1914391,0.00201
1914392,0.00257
1914393,0.00194
1914394,0.00335
1914395,0.00348
1914396,0.00363
1914397,0.00286
1914398,0.00471
1914399,0.00228
1914400,0.0025
1914401,0.00319
1914402,0.00272
1914403,0.00348
1914404,0.00447
1914405,0.00442
1914406,0.00195
1914407,0.00251
1914408,0.34783
1914409,0.0036
1914410,0.00339
1914412,0.00234
1914413,0.00369
1914414,0.00371
1914415,0.00393
1914416,0.0054
1914417,0.00266
1914418,0.00257
1914419,0.00201
1914420,0.00194
1914421,0.00283
1914422,0.00289
1914423,0.00352
1914424,0.00347
1914425,0.00341
1914426,0.00439
1914427,0.34783
1914428,0.00288
1914429,0.34783
1914430,0.34783
1914431,0.039
1914432,0.00255
1914433,0.0044
1914434,0.00467
1914435,0.039
1914436,0.039
1914437,0.00308
1914438,0.00349
1914439,0.00469
1914440,0.00285
1914441,0.00396
1914442,0.00211
1914443,0.00226
1914444,0.00223
1914445,0.00233
1914446,0.42933
1914447,0.00343
1914448,0.00278
1914449,0.00219
1914450,0.00201
1914453,0.00211
1914455,0.00307
1914456,0.00215
1914457,0.00362
1914458,0.00218
1914459,0.00314
1914460,0.00317
1914461,0.00343
1914462,0.00188
1914464,0.00233
1914465,0.00289
1914466,0.00213
1914467,0.00346
1914468,0.00365
1914469,0.00346
1914470,0.0035
1914471,0.00378
1914472,0.00349
1914473,0.00461
1914474,0.00225
1914475,0.00228
1914476,0.00336
1914477,0.00638
1914478,0.00333
1914479,0.00335
1914481,0.00219
1914482,0.00368
1914483,0.0039
1914484,0.0044
1914485,0.00222
1914486,0.0036
1914487,0.00252
1914488,0.00295
1914489,0.00217
1914490,0.00349
1914491,0.00236
1914492,0.00209
1914493,0.00335
1914494,0.0034
1914495,0.00345
1914497,0.00347
1914498,0.00479
1914499,0.00329
1914500,0.0024
1914502,0.00216
1914503,0.00228
1914505,0.00355
1914506,0.00387
1914509,0.00222
1914510,0.00213
1914512,0.00348
1914513,0.00214
1914514,0.00215
1914515,0.01129
1914517,0.00223
1914519,0.00211
1914522,0.00204
1914523,0.00194
1914524,0.0034
1914525,0.00385
1914526,0.00318
1914527,0.00428
1914528,0.00342
1914529,0.0029
1914530,0.00248
1914532,0.00422
1914533,0.00349
1914534,0.00357
1914536,0.00364
1914537,0.00219
1914539,0.00349
1914541,0.00227
1914542,0.00234
1914544,0.0025
1914545,0.0043
1914548,0.00374
1914550,0.00871
1914551,0.00232
1914552,0.00195
1914553,0.00218
1914556,0.00354
1914557,0.0035
1914558,0.00512
1914559,0.00374
1914560,0.00216
1914562,0.00326
1914563,0.00342
1914564,0.00357
1914565,0.00347
1914566,0.00822
1914570,0.00379
1914572,0.00383
1914573,0.00361
1914574,0.00352
1914575,0.00343
1914576,0.00317
1914579,0.0025
1914580,0.00223
1914582,0.00192
1914584,0.00214
1914585,0.00218
1914586,0.0025
1914588,0.00202
1914589,0.00196
1914591,0.0035
1914592,0.00347
1914593,0.00338
1914594,0.00336
1914595,0.00379
1914596,0.00474
1914597,0.00349
1914598,0.00219
1914600,0.00216
1914602,0.00323
1914603,0.00379
1914605,0.00448
1914606,0.00354
1914607,0.00349
1914608,0.00458
1914609,0.00359
1914610,0.00216
1914612,0.00252
1914613,0.00257
1914614,0.00236
1914615,0.00267
1914617,0.00354
1914618,0.00216
1914619,0.00327
1914620,0.00354
1914621,0.00348
1914623,0.00236
1914625,0.00368
1914627,0.00341
1914628,0.00351
1914629,0.00202
1914630,0.00379
1914631,0.00351
1914632,0.0032
1914633,0.00335
1914636,0.00323
1914637,0.0034
1914639,0.00522
1914640,0.00335
1914641,0.00346
1914642,0.00331
1914643,0.00377
1914644,0.00262
1914645,0.00379
1914646,0.00373
1914648,0.00379
1914649,0.00376
1914650,0.00307
1914652,0.00242
1914653,0.00255
1914654,0.0034
1914655,0.00755
1914656,0.0036
1914659,0.00379
1914661,0.00421
1914662,0.00339
1914663,0.00346
1914664,0.00347
1914665,0.00344
1914666,0.00335
1914667,0.0035
1914668,0.00338
1914669,0.00343
1914670,0.00339
1914671,0.00383
1914672,0.00369
1914673,0.00383
1914674,0.00332
1914676,0.00845
1914677,0.01067
1914681,0.00267
1914682,0.00275
1914683,0.00288
1914684,0.00286
1914685,0.00334
1914686,0.00301
1914687,0.00336
1914688,0.00523
1914689,0.00219
1914690,0.00347
1914693,0.00333
1914694,0.00336
1914696,0.00329
1914697,0.00336
1914698,0.00348
1914699,0.00319
1914701,0.00325
1914703,0.00269
1914704,0.00196
1914705,0.00216
1914706,0.00219
1914707,0.00386
1914708,0.00341
1914709,0.00347
1914712,0.00312
1914713,0.00337
1914714,0.00198
1914715,0.00194
1914719,0.0022
1914720,0.00331
1914721,0.00338
1914722,0.00311
1914723,0.00362
1914724,0.00433
1914725,0.00353
1914727,0.00176
1914728,0.00335
1914729,0.00219
1914730,0.00336
1914732,0.00275
1914733,0.00255
1914734,0.00311
1914736,0.00343
1914737,0.00328
1914738,0.0035
1914739,0.00335
1914740,0.00354
1914741,0.00413
1914742,0.00267
1914743,0.00338
1914744,0.00942
1914745,0.00293
1914747,0.00328
1914749,0.00318
1914750,0.00223
1914751,0.00354
1914752,0.00263
1914755,0.00319
1914758,0.00237
1914760,0.00344
1914761,0.00286
1914762,0.00334
1914763,0.00362
1914764,0.00321
1914765,0.0033
1914766,0.00384
1914767,0.00327
1914768,0.00348
1914769,0.00319
1914770,0.00359
1914771,0.00343
1914772,0.00201
1914773,0.0033
1914774,0.00338
1914775,0.00343
1914776,0.00342
1914777,0.00346
1914779,0.00347
1914784,0.0034
1914785,0.00333
1914786,0.00513
1914787,0.00328
1914788,0.00332
1914789,0.00332
1914792,0.00348
1914793,0.00312
1914797,0.0023
1914798,0.00376
1914799,0.00211
1914800,0.0029
1914801,0.00318
1914803,0.00339
1914804,0.00351
1914805,0.0022
1914806,0.00197
1914809,0.00305
1914810,0.0025
1914812,0.00395
1914813,0.00362
1914814,0.00298
1914815,0.00205
1914816,0.00214
1914817,0.00445
1914819,0.0025
1914820,0.00354
1914821,0.00323
1914822,0.00319
1914824,0.00268
1914825,0.00323
1914826,0.0031
1914827,0.00336
1914828,0.0034
1914829,0.00324
1914830,0.0033
1914831,0.00379
1914833,0.00341
1914834,0.00332
1914835,0.00335
1914837,0.00334
1914839,0.00206
1914840,0.00226
1914841,0.00358
1914842,0.0023
1914843,0.00345
1914844,0.00204
1914846,0.00318
1914847,0.00318
1914848,0.00322
1914849,0.00351
1914850,0.00214
1914855,0.01014
1914860,0.0065
1914861,0.00335
1914862,0.00371
1914863,0.0025
1914864,0.00385
1914866,0.00227
1914867,0.00322
1914872,0.00311
1914873,0.00327
1914874,0.00318
1914875,0.00239
1914879,0.00348
1914881,0.00311
1914882,0.0035
1914885,0.00263
1914886,0.00251
1914888,0.00216
1914890,0.00341
1914891,0.0043
1914893,0.00442
1914895,0.00703
1914898,0.00229
1914899,0.00331
1914901,0.00577
1914902,0.0025
1914904,0.13298
1914906,0.0035
1914907,0.00197
1914908,0.00209
1914909,0.00345
1914912,0.00361
1914913,4.26068
1914915,0.00315
1914916,4.26068
1914918,0.00372
1914919,0.00252
1914920,0.00304
1914921,0.00345
1914922,0.00262
1914923,0.00322
1914924,0.00209
1914925,0.00339
1914928,0.1747
1914930,0.00216
1914931,0.00348
1914933,0.00332
1914934,0.00319
1914935,0.00337
1914937,0.00352
1914939,0.00346
1914940,0.00399
1914941,0.00353
1914943,0.00351
1914944,0.00328
1914945,0.00335
1914946,0.00292
1914948,0.00276
1914949,0.00295
1914951,0.00226
1914952,0.00238
1914953,0.00357
1914954,0.00372
1914955,0.00338
1914960,0.00194
1914961,0.00346
1914962,0.00329
1914963,0.00327
1914964,0.00342
1914965,0.00353
1914966,0.00347
1914967,0.00328
1914968,0.00336
1914969,0.00356
1914972,0.00229
1914977,0.00353
1914978,0.00219
1914979,0.00342
1914980,0.00198
1914984,0.00216
1914987,0.0029
1914988,0.00322
1914989,0.00283
1914992,0.0035
1914993,0.00277
1914995,0.00335
1914996,0.00312
1914997,0.00268
1914998,0.00331
1914999,0.00289
1915200,0.00227
1915201,0.00267
1915202,0.00339
1915203,0.00265
1915204,0.00261
1915205,0.00213
1915206,0.00315
1915207,0.0029
1915208,0.00218
1915209,0.0031
1915212,0.00216
1915213,0.00236
1915215,0.00287
1915216,0.00272
1915217,0.00211
1915218,0.0026
1915219,0.00209
1915220,0.00254
1915221,0.00306
1915222,0.00218
1915223,0.00419
1915224,0.00285
1915225,0.0028
1915226,0.00231
1915227,0.00228
1915228,0.00228
1915229,0.00245
1915230,0.00272
1915231,0.00284
1915232,0.00305
1915233,0.00276
1915234,0.00259
1915235,0.00281
1915236,0.00296
1915237,0.00422
1915238,0.00217
1915239,0.00326
1915240,0.00253
1915241,0.00259
1915242,0.00217
1915243,0.00295
1915244,0.00257
1915245,0.00272
1915246,0.0022
1915247,0.00204
1915248,0.00223
1915249,0.00221
1915250,0.00309
1915251,0.0025
1915252,0.00321
1915253,0.00255
1915255,0.00207
1915256,0.0027
1915257,0.00273
1915258,0.00217
1915259,0.00251
1915260,0.00292
1915261,0.00214
1915262,0.0025
1915263,0.00275
1915264,0.00306
1915265,0.00371
1915266,0.01207
1915267,0.00205
1915268,0.00459
1915269,0.00266
1915270,0.00219
1915271,0.00215
1915272,0.00363
1915274,0.00252
1915275,0.00222
1915276,0.00255
1915282,0.00221
1915283,0.00298
1915287,0.00241
1915288,0.00239
1915295,0.76972
1915298,0.00254
1915300,0.00226
1915301,0.00236
1915302,0.00285
1915303,0.00272
1915304,0.00226
1915305,0.00279
1915307,0.00295
1915308,0.00283
1915309,0.00235
1915313,0.00295
1915314,0.00281
1915315,0.0026
1915316,0.00246
1915317,0.00286
1915319,0.00225
1915320,0.00308
1915321,0.0028
1915328,0.00241
1915329,0.00244
1915330,0.0022
1915331,0.00214
1915333,0.00218
1915342,0.00292
1915345,0.00323
1915346,0.00247
1915348,0.00603
1915351,0.00293
1915352,0.00262
1915355,0.00265
1915356,0.00228
1915369,0.00571
1915373,0.0025
1915383,0.00251
1915400,0.0034
1915401,0.00208
1915407,0.00226
1915408,0.00223
1915412,0.00217
1915422,0.00251
1915433,0.00261
1915434,0.00293
1915435,0.00274
1915440,0.00303
1915443,0.00273
1915444,0.00226
1915449,0.00224
1915465,0.00625
1915471,0.0022
1915472,0.0022
1915474,0.0021
1915478,0.00216
1915479,0.00216
1915485,0.0026
1915487,0.00227
1915490,0.00212
1915491,0.00213
1915493,0.00206
1915494,0.00215
1915496,0.00249
1915497,0.00216
1915500,0.00294
1915502,0.00308
1915503,0.00215
1915504,0.0021
1915516,0.00439
1915519,0.00233
1915521,0.00284
1915525,0.00223
1915526,0.00225
1915529,0.00322
1915532,0.00289
1915533,0.00308
1915534,0.00302
1915538,0.00293
1915539,0.00213
1915540,0.00235
1915541,0.00283
1915542,0.00313
1915543,0.00309
1915544,0.00308
1915545,0.00291
1915546,0.00269
1915549,0.00218
1915562,0.00266
1915564,0.00307
1915565,0.00315
1915566,0.00293
1915568,0.00261
1915569,0.0022
1915577,0.00277
1915578,0.00241
1915579,0.00212
1915581,0.00304
1915584,0.00294
1915585,0.00308
1915587,0.00296
1915588,0.00222
1915590,0.00273
1915591,0.00283
1915592,0.0029
1915593,0.00289
1915594,0.00306
1915595,0.00298
1915598,0.00317
1915599,0.00271
1915600,0.00219
1915603,0.00222
1915612,0.00255
1915613,0.0022
1915615,0.00282
1915621,0.00247
1915626,0.00262
1915629,0.00267
1915630,0.00245
1915633,0.00285
1915637,0.00199
1915642,0.00233
1915663,0.0025
1915666,0.00471
1915667,0.00223
1915671,0.00303
1915678,0.00262
1915679,0.00257
1915680,0.00257
1915691,0.0023
1915694,0.00201
1915701,0.00265
1915702,0.00302
1915703,0.00245
1915704,0.00238
1915706,0.00238
1915710,0.00366
1915724,0.00232
1915726,0.00259
1915727,0.00271
1915730,0.00255
1915731,0.00228
1915740,0.00265
1915741,0.00218
1915742,0.00217
1915744,0.00217
1915745,0.00222
1915747,0.00285
1915751,0.00286
1915755,0.00293
1915757,0.003
1915759,0.00316
1915760,0.00303
1915764,0.0044
1915765,0.00451
1915769,0.00451
1915771,0.00301
1915772,0.00276
1915773,0.00218
1915774,0.00277
1915775,0.00295
1915777,0.00281
1915778,0.00287
1915779,0.00302
1915780,0.00262
1915781,0.00281
1915782,0.00224
1915783,0.00243
1915787,0.0029
1915790,0.00302
1915791,0.00287
1915792,0.00219
1915799,0.00259
1915800,0.00228
1915801,0.00208
1915803,0.00261
1915808,0.00228
1915820,0.00235
1915821,0.00311
1915822,0.00304
1915828,0.01082
1915831,0.00256
1915832,0.00255
1915833,0.00276
1915834,0.00234
1915838,0.00304
1915841,0.00255
1915842,0.00303
1915843,0.00237
1915845,0.0029
1915849,0.00305
1915850,0.00325
1915851,0.00305
1915852,0.00299
1915855,0.00312
1915856,0.00309
1915857,0.00295
1915858,0.00315
1915859,0.00302
1915860,0.00301
1915861,0.00261
1915867,0.00345
1915872,0.00318
1915873,0.00252
1915875,0.00281
1915877,0.00313
1915880,0.00238
1915881,0.003
1915886,0.00264
1915887,0.00204
1915888,0.00304
1915892,0.00263
1915900,0.00284
1915910,0.76957
1915920,0.00249
1915921,0.00288
1915922,0.00266
1915926,0.00289
1915929,0.00221
1915933,0.01464
1915937,0.00286
1915938,0.00242
1915944,0.01234
1915964,0.01083
1915974,0.00306
1915975,0.00327
1915979,0.00288
1915983,0.00241
1915984,0.00239
1915986,0.01142
1915988,0.01067
1915990,0.00324
1915995,0.00291
1915996,0.00215
1915999,0.00221
1916200,0.00223
1916201,0.00215
1916202,0.00224
1916203,0.00207
1916204,0.00206
1916205,0.00212
1916206,0.00213
1916207,0.00212
1916208,0.00213
1916209,0.00319
1916210,0.00307
1916212,0.00219
1916213,0.003
1916214,0.00208
1916215,0.00211
1916216,0.00225
1916217,0.00219
1916218,0.00313
1916219,0.00312
1916220,0.00412
1916221,0.00238
1916222,0.00348
1916223,0.00231
1916224,0.00212
1916225,0.00414
1916226,0.00324
1916227,0.00278
1916228,0.00277
1916229,0.00275
1916230,0.00417
1916231,0.00314
1916232,0.00288
1916233,0.00315
1916234,0.00326
1916235,0.00328
1916236,0.00322
1916237,0.00315
1916238,0.00305
1916239,0.0032
1916240,0.00277
1916241,0.0032
1916242,0.00321
1916243,0.00302
1916244,0.00316
1916245,0.00285
1916246,0.00301
1916247,0.00227
1916248,0.00303
1916249,0.00285
1916250,0.00269
1916251,0.00315
1916252,0.00311
1916253,0.00311
1916254,0.00428
1916255,0.00279
1916256,0.00215
1916257,0.00275
1916258,0.00231
1916259,0.00311
1916260,0.00304
1916261,0.00207
1916262,0.00295
1916263,0.00266
1916264,0.00272
1916265,0.0024
1916266,0.00222
1916267,0.00322
1916268,0.00292
1916269,0.00296
1916270,0.00281
1916271,0.00414
1916272,0.00275
1916273,0.00322
1916274,0.00248
1916275,0.00282
1916276,0.00272
1916277,0.00265
1916278,0.00267
1916280,0.0043
1916281,0.00343
1916282,0.00316
1916283,0.00327
1916284,0.00268
1916285,0.00262
1916286,0.00277
1916287,0.00224
1916288,0.00321
1916289,0.004
1916290,0.00315
1916291,0.00279
1916292,0.00231
1916293,0.00224
1916294,0.0031
1916295,0.00262
1916296,0.00312
1916297,0.00242
1916298,0.00359
1916299,0.00334
1916300,0.00289
1916301,0.00365
1916302,0.00259
1916303,0.0024
1916304,0.00316
1916305,0.00282
1916306,0.00257
1916307,0.00201
1916308,0.00396
1916309,0.00322
1916310,0.00292
1916312,0.00306
1916313,0.00315
1916314,0.00315
1916315,0.00275
1916316,0.00323
1916317,0.00201
1916318,0.00341
1916319,0.00269
1916320,0.00268
1916321,0.00233
1916322,0.00284
1916323,0.00265
1916324,0.00266
1916325,0.00264
1916326,0.00273
1916327,0.00245
